Country,Product,Flow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Sweden,"Coal, peat and oil shale",Total final consumption (ktoe),961,767,1035,1051,1104,972,872,925,954,920,818,848,902,980,1020,1007,1007,1027,1021,1074,852,876,913,856,935,925,794,711,643,770,723,921,969,1031,952,844,917,836,508,848,864,749,777,719,743,712,696,669
Sweden,"Crude, NGL and feedstocks",Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,Oil products,Total final consumption (ktoe),23549,23898,24379,21718,23195,24607,23568,21648,22248,20164,19004,17186,15646,14646,14573,15364,14844,14802,14083,14016,13757,14812,14303,15146,15175,15583,15244,15157,15234,14172,14076,14419,13802,13428,12929,12555,12479,12076,10832,11397,10859,10259,10167,9756,9484,9617,9563,8985
Sweden,Natural gas,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,167,215,256,304,334,312,300,348,350,369,406,396,427,451,443,492,459,497,519,509,523,542,477,556,665,663,690,590,620,666,556,835,811
Sweden,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,Renewables and waste,Total final consumption (ktoe),2830,2830,3457,3450,3529,3469,3316,3640,3885,3859,3949,3745,4143,4440,4668,4621,4608,4710,4668,4639,4775,4559,4691,4652,5076,5188,5413,5404,4718,5294,4467,4457,4450,4484,4732,5089,5333,5275,5464,5691,5980,6121,6009,6137,6487,6747,6946,6897
Sweden,Electricity,Total final consumption (ktoe),5195,5515,5951,5983,6162,6638,6693,6933,7329,7300,7500,7655,8223,8823,9770,9813,10267,10320,10302,10348,10492,10322,10415,10530,10711,10834,10779,10872,10884,11068,11375,11258,11130,11209,11238,11247,11271,11062,10609,11283,10716,10945,10749,10507,10736,10963,10942,10968
Sweden,Heat,Total final consumption (ktoe),0,0,0,865,958,1115,1154,1226,1310,2358,2306,2225,1991,1883,2507,2405,2375,2019,1671,1706,1987,3225,3453,3471,3540,3905,3502,3667,3767,3550,3987,4012,4063,4091,4174,4180,4093,4063,4260,5141,4135,4499,4456,4174,4193,4430,4373,4388
Sweden,Total,Total final consumption (ktoe),32535,33010,34821,33067,34948,36801,35603,34372,35726,34601,33578,31660,30904,30771,32610,33378,33316,33133,32049,32117,32173,34093,34122,35006,35806,36842,36128,36238,35696,35297,35120,35526,34911,34762,34534,34438,34636,33789,32229,35025,33217,33263,32749,31912,32310,33026,33355,32719
Switzerland,"Coal, peat and oil shale",Total final consumption (ktoe),509,423,417,379,245,226,231,223,230,327,469,422,367,492,489,430,410,352,348,352,305,212,178,179,193,147,115,95,98,138,146,134,137,131,149,150,176,158,147,148,140,126,129,141,129,114,110,102
Switzerland,"Crude, NGL and feedstocks",Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,Oil products,Total final consumption (ktoe),12124,12244,13405,11992,11346,11861,11949,12386,11843,12043,11088,10455,11485,11021,12022,12041,11492,11549,11352,11256,11843,11879,11212,10933,11072,11209,11010,11334,11489,11114,11436,10952,11227,11220,11221,11085,10532,10836,10562,10766,9769,10002,10175,9122,9038,9040,8731,8467
Switzerland,Natural gas,Total final consumption (ktoe),13,61,109,225,409,457,569,517,589,708,784,845,943,1074,1127,1159,1250,1273,1396,1389,1546,1657,1748,1706,1910,2048,1961,2039,2120,2129,2232,2178,2276,2345,2451,2408,2362,2541,2435,2692,2416,2681,2854,2544,2686,2786,2827,2698
Switzerland,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,Renewables and waste,Total final consumption (ktoe),231,220,241,199,199,199,199,275,304,319,362,380,391,413,425,434,438,443,447,908,1012,976,1006,918,989,1079,931,942,981,986,993,980,1053,1032,1069,1104,1088,1151,1228,1322,1189,1278,1334,1223,1299,1420,1447,1434
Switzerland,Electricity,Total final consumption (ktoe),2299,2367,2494,2542,2485,2571,2690,2791,2903,3031,3112,3158,3265,3411,3553,3641,3748,3811,3943,4005,4092,4116,4062,4032,4117,4187,4180,4267,4403,4503,4620,4645,4739,4829,4929,4967,4937,5049,4943,5139,5037,5070,5100,4940,5008,5007,5028,4957
Switzerland,Heat,Total final consumption (ktoe),0,0,0,0,0,0,0,138,145,189,199,202,206,220,225,236,269,256,257,333,382,365,360,362,344,354,395,406,409,401,405,419,456,477,473,453,425,441,428,488,433,445,453,399,442,474,484,474
Switzerland,Total,Total final consumption (ktoe),15176,15316,16667,15338,14685,15315,15640,16330,16015,16617,16013,15462,16657,16630,17841,17940,17606,17684,17744,18244,19180,19204,18566,18131,18625,19023,18592,19083,19499,19270,19833,19307,19888,20033,20292,20168,19520,20176,19743,20557,18984,19602,20044,18370,18602,18842,18626,18131
Turkey,"Coal, peat and oil shale",Total final consumption (ktoe),2405,3181,2968,3143,3173,3562,3311,3510,3494,4201,4175,4814,5016,5648,6043,5936,7401,7686,7552,7847,8456,8049,7418,6087,6931,8493,9482,9384,7650,10838,7030,9497,11000,11485,10682,12888,14133,12262,13973,14822,13771,14650,11476,11432,12012,12633,12661,10571
Turkey,"Crude, NGL and feedstocks",Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Oil products,Total final consumption (ktoe),7259,8379,9542,9717,10980,12310,14053,14041,12392,12695,12528,13322,14177,13934,14365,15700,18432,18516,18829,20370,19938,20662,23742,22543,25414,26551,25751,25116,24978,26125,24143,25573,25301,25851,26101,27672,27948,27445,28604,28389,28229,29821,31091,30541,35076,37486,39880,39154
Turkey,Natural gas,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,33,58,33,40,38,44,170,412,711,1101,1627,2080,2049,2788,3395,4069,4114,4043,4911,5256,5984,7653,8454,10049,12555,14057,13237,11250,13137,17671,18120,18983,19657,21436,21796,25151,24950
Turkey,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Renewables and waste,Total final consumption (ktoe),5837,6285,6501,6625,6876,7084,7252,7510,7802,7742,7784,8009,8156,8108,7980,8201,8228,8279,8284,7599,7591,7626,7599,7651,7369,7472,7561,7696,7569,7336,7184,7021,6881,6717,6635,6448,6333,6203,6262,6265,5641,5761,5938,5554,5641,5412,5178,5371
Turkey,Electricity,Total final consumption (ktoe),673,779,853,918,1096,1316,1476,1557,1619,1680,1821,1948,2028,2290,2447,2649,3019,3268,3548,3865,4044,4448,4879,5074,5600,6142,6851,7385,7670,8244,8196,8730,9490,10285,11061,12158,13138,13726,13321,14619,15821,16586,16867,17665,18444,19610,21131,21920
Turkey,Heat,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,301,415,367,450,850,959,1034,1020,1060,1226,1216,1226,1213,1156,991,928,1034,994
Turkey,Total,Total final consumption (ktoe),16174,18625,19865,20404,22124,24271,26092,26618,25307,26318,26307,28126,29435,30013,30877,32525,37123,37919,38625,40391,41131,42413,45718,43403,48102,52054,53715,53694,51910,57840,52110,57221,60691,63241,65378,72679,76642,73891,74470,78458,82348,86164,85568,86006,93601,97864,105036,102960
United Kingdom,"Coal, peat and oil shale",Total final consumption (ktoe),40424,33829,31725,27460,22659,20251,19776,16707,17993,14142,15053,14900,14229,12534,15227,14808,14010,13752,12114,11114,11179,10011,9690,8918,7254,6637,6192,5443,5161,4332,4508,4176,3809,3525,3125,3286,3403,3604,2973,3034,2784,2727,3217,3173,2893,2337,2122,2088
United Kingdom,"Crude, NGL and feedstocks",Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Oil products,Total final consumption (ktoe),67551,70017,73086,68315,64951,65268,66417,66730,67630,59620,56784,56328,55749,56570,56170,59346,59494,62891,62914,61243,63019,62978,64186,64915,63827,65358,64241,63496,64149,62578,61971,61895,62819,63617,63202,62972,61250,58161,55433,55407,53254,52319,51584,52013,54032,55346,56151,55085
United Kingdom,Natural gas,Total final consumption (ktoe),8453,13390,18379,22928,26302,29677,31638,33755,36910,37255,37427,37599,38030,38704,41120,41657,43017,41418,40756,41786,45140,44083,44954,45203,46543,51929,49590,51197,50635,52435,52913,50545,51807,52147,50458,47982,45756,46987,42678,47093,39077,42614,43120,36805,38100,39148,38309,39780
United Kingdom,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Renewables and waste,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,427,438,647,631,877,931,938,913,796,627,630,559,583,622,629,691,836,1101,2140,2398,2901,2694,2738,3462,3673,3733,3992,4029,4754
United Kingdom,Electricity,Total final consumption (ktoe),18004,18623,20041,19488,19307,19630,20000,20350,21206,20149,19764,19326,19565,19792,20687,21341,22040,22806,23250,23597,24166,24202,24603,24442,25342,26601,26758,27143,27751,28325,28609,28667,28910,29144,29981,29684,29377,29391,27665,28286,27342,27377,27202,26048,26104,26151,25768,25775
United Kingdom,Heat,Total final consumption (ktoe),0,0,0,0,0,154,147,107,105,120,72,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423,2439,2275,2084,1810,1258,1268,1245,1338,1465,1206,1266,1206,1222,1192,1155,1236,1239,1268,1263
United Kingdom,Total,Total final consumption (ktoe),134433,135860,143229,138191,133219,134981,137977,137649,143845,131287,129101,128200,127586,127601,133204,137151,138560,140867,139260,138167,143942,141921,144063,144355,143896,151463,147694,148075,150745,150739,150835,147950,149777,150319,148724,146005,142225,141749,132353,137988,126356,128998,129777,122867,126098,128214,127647,128744
United States,"Coal, peat and oil shale",Total final consumption (ktoe),78499,76166,74093,72532,66438,63294,63454,64888,67594,56168,60756,51238,55252,58923,56780,54808,53000,55428,52037,55657,54886,34551,31750,31992,30382,29852,31811,31320,32651,32576,33031,31545,32518,34670,31336,31723,31020,30079,23539,26854,24578,21935,22417,22205,19515,17503,17014,16836
United States,"Crude, NGL and feedstocks",Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2934,3604,2033,2107,2466,2508,4302,2998,4430,5696
United States,Oil products,Total final consumption (ktoe),633284,670948,693494,663654,654403,704681,747428,755769,744406,689138,662780,643415,629896,655829,656076,667101,685846,705220,699783,683293,669077,686712,694793,718034,722023,745759,750759,756046,779059,793424,803772,806114,814332,842861,842416,838904,828802,778051,733862,758367,719467,707028,717616,722433,737648,741391,743191,759473
United States,Natural gas,Total final consumption (ktoe),358044,362861,367075,354388,324863,330617,318290,322986,333568,337507,331504,304953,289036,310087,296724,282750,293168,319505,313873,303076,300476,303881,318316,319798,326451,340853,349099,330696,329859,359988,335146,333639,331215,323079,309090,297127,314197,320999,305125,321633,322902,311879,339750,351906,337084,338388,346313,380595
United States,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United States,Renewables and waste,Total final consumption (ktoe),35062,36794,37432,37712,36723,41970,44981,49907,52671,54390,54833,55673,59133,66192,64758,66212,72783,71973,36778,22933,26172,31890,26391,26010,29874,28483,27139,30379,52264,54120,45833,41629,48248,51387,56123,61554,63894,66661,66328,70155,73489,76327,83422,84687,81547,82063,82232,89897
United States,Electricity,Total final consumption (ktoe),123808,133888,143366,143520,145788,154723,162215,167946,171852,174163,178448,172868,178258,189645,193724,195580,204330,214305,220562,226447,238429,238646,247036,254192,261563,268958,272931,282143,289758,300900,297168,305736,308256,312645,320854,322324,330971,329289,313388,325737,324972,320445,323831,325791,325093,327940,322968,335415
United States,Heat,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,1586,1706,1383,1585,1664,1589,2369,2151,6084,7138,7232,7123,7454,7575,7611,7273,6889,5282,4962,4842,4787,3081,3260,7071,7200,6965,6793,6637,6642,6536,5868,5594,5458,6630,5861,6218
United States,Total,Total final consumption (ktoe),1228696,1280657,1315460,1271805,1228215,1295285,1336368,1361496,1370091,1311367,1288320,1228145,1213160,1282383,1269446,1268037,1310792,1368020,1325402,1293556,1295124,1302817,1325519,1357150,1377747,1421479,1439350,1437857,1490481,1546290,1519913,1523505,1539355,1567724,1563079,1558703,1576084,1532044,1451968,1512988,1474081,1446257,1495370,1515124,1510647,1516913,1522008,1594130
OECD Total,"Coal, peat and oil shale",Total final consumption (ktoe),324013,309674,303286,296083,274665,269008,264605,258556,271892,258883,264313,253217,252688,265682,274781,264739,265061,265628,250823,228793,213580,175979,166610,157215,153906,153551,150756,136286,129867,134181,128927,126274,131111,132822,126826,133400,132107,128890,111369,125076,123171,116954,114493,109811,108654,103469,105111,101576
OECD Total,"Crude, NGL and feedstocks",Total final consumption (ktoe),441,226,386,294,327,294,309,302,638,892,1572,1677,1956,2285,1975,1570,1368,1981,2644,2539,2548,2691,3176,3399,3084,2848,3626,3972,3999,4273,3832,4902,4575,4438,4460,4220,3422,3321,6242,6959,5371,5147,5494,5515,6803,5415,6871,7541
OECD Total,Oil products,Total final consumption (ktoe),1410533,1494207,1583630,1516783,1482948,1576577,1630421,1671666,1685663,1576380,1503481,1446257,1429660,1468743,1471093,1509826,1542057,1587033,1590430,1593478,1600828,1635749,1658025,1703449,1729398,1778707,1794048,1794998,1833757,1843476,1858998,1863741,1883419,1921312,1916547,1911077,1888445,1813415,1736926,1771738,1714401,1689727,1694880,1689041,1718644,1735098,1750584,1755552
OECD Total,Natural gas,Total final consumption (ktoe),450612,476612,498619,503333,483533,508614,508925,525002,552543,558892,555358,525506,515701,548810,548228,534547,557590,585032,588114,591095,606621,610801,632743,637803,663747,707512,709978,694555,702161,745184,723059,723725,734436,730863,715850,700096,711212,720019,680850,728204,712674,710605,750888,734899,726871,736229,753221,793757
OECD Total,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OECD Total,Renewables and waste,Total final consumption (ktoe),80500,82930,84674,85452,82833,88601,91741,98546,103140,105429,106314,109795,116301,124295,125076,127068,134820,134811,103419,100992,105380,110686,108191,108394,114908,115568,116036,120009,141940,145588,135195,134990,145134,150446,159218,169369,178988,186563,188220,199980,200413,208889,219545,215127,215036,215355,218984,228282
OECD Total,Electricity,Total final consumption (ktoe),278646,301356,324369,330619,334826,357056,373200,389943,404279,409295,416242,412085,427127,451522,466597,475999,497135,518894,536453,554652,573259,576665,589352,607489,625176,642959,655586,671677,690237,719002,722055,738759,750705,767902,783526,791605,810320,808328,775988,810341,807541,806598,809791,806625,809815,819769,821388,836464
OECD Total,Heat,Total final consumption (ktoe),17945,19601,20714,22571,23878,27010,28303,31165,33080,35657,34762,35346,38189,39634,42215,42122,43080,40341,39974,47832,53037,51699,49635,49572,48680,51899,49741,49074,50508,51901,54537,54317,58106,59971,60400,63351,61694,62046,60728,64620,60299,61457,60944,57436,57549,61062,61063,61193
OECD Total,Total,Total final consumption (ktoe),2562689,2684606,2815678,2755135,2683010,2827161,2897504,2975181,3051235,2945428,2882042,2783883,2781623,2900972,2929964,2955870,3041110,3133719,3111856,3119381,3155253,3164271,3207732,3267321,3338899,3453043,3479771,3470570,3552470,3643605,3626602,3646708,3707487,3767755,3766826,3773119,3786189,3722581,3560323,3706919,3623870,3599377,3656035,3618454,3643371,3676397,3717222,3784366
Brazil,"Coal, peat and oil shale",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3668,4344,3965,4170,4373,4452,4797,5039,4860,4931,5722,5286,5653,5839,6349,5536,5383,6028,6063,4898,7337,8324,7980,7618,7557,7716,6676,7701,7958
Brazil,"Crude, NGL and feedstocks",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Oil products,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53455,54200,55701,57749,60920,65501,70188,75544,78321,79034,80063,79570,78450,75800,78560,78993,80662,84141,86543,85728,93862,100241,105947,107863,109676,102830,101457,102358,96381
Brazil,Natural gas,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2480,2589,2665,2805,2903,3061,3440,3729,3789,4037,4991,5927,7346,7792,8989,9885,10592,11366,11411,9860,13122,13104,13069,13182,13017,13066,12283,12276,13214
Brazil,Nuclear,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Renewables and waste,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33668,33046,33176,33052,34952,34129,34199,34635,35753,37498,35096,36364,39617,42276,45324,46619,48803,52566,55790,55719,59329,57228,57271,58224,59357,61858,61782,63238,63404
Brazil,Electricity,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18127,18710,19140,20054,20812,22056,23101,24552,25572,26254,27615,25673,26890,28392,29815,31097,32277,33952,35241,35019,37649,39346,40665,41889,43059,42274,42316,42904,43664
Brazil,Heat,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,Total,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,111398,112889,114648,117831,123960,129199,135724,143499,148295,151753,153485,152821,157955,160100,169036,172131,177716,188052,195048,191224,211300,218243,224932,228776,232666,227745,224514,228477,224621
People's Republic of China,"Coal, peat and oil shale",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,311405,316473,315945,326214,330737,358750,314930,319495,321029,278398,274465,286065,296682,339484,428449,538337,570684,603367,637153,676190,711851,757045,769743,761901,762704,752922,713000,663462,634976
People's Republic of China,"Crude, NGL and feedstocks",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2641,2211,2086,2487,2213,1350,3217,1930,1775,1870,2259,2291,2349,2590,3460,3617,4117,4147,2901,3393,3239,1553,924,1471,3869,3423,3101,667,536
People's Republic of China,Oil products,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81958,90576,97958,107043,112331,124861,135193,151015,153736,165840,178110,182008,197833,219776,258896,270041,292289,310788,319515,330910,365790,383960,407281,431182,447395,477009,491563,513620,534864
People's Republic of China,Natural gas,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8871,9021,8452,8657,8960,9073,11127,9631,10293,10837,12377,14712,15549,19640,24982,29099,34812,43050,49660,51549,73301,75656,85501,96213,105655,105244,113911,131581,153259
People's Republic of China,Nuclear,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
People's Republic of China,Renewables and waste,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,200477,202448,203626,204734,204903,204808,205204,205335,203172,202652,199349,191734,189701,183757,176381,171124,169470,158237,147058,141764,132406,127544,122925,120880,120790,119918,116515,115273,113861
People's Republic of China,Electricity,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39028,45077,49998,55284,61844,65918,71761,74248,77105,81730,89130,96906,107743,127118,147847,171506,199294,230462,244628,263589,296711,332119,354953,386903,405477,419287,445151,476167,516837
People's Republic of China,Heat,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13215,14604,15808,18459,21417,19498,21304,21756,22641,23129,25501,26824,29896,33455,36270,43391,48278,51707,52597,54652,61715,66282,71890,75549,78164,83295,90022,95732,103332
People's Republic of China,Total,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,657594,680411,693874,722877,742405,784257,762736,783411,789752,764455,781191,800541,839753,925820,1076285,1227114,1318943,1401758,1453511,1522046,1645014,1744159,1813217,1874099,1924054,1961099,1973263,1996503,2057666
India,"Coal, peat and oil shale",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38242,40327,39818,37698,39776,36492,36271,39525,35073,34902,33147,33045,36305,34970,38985,44022,47498,52951,63099,74621,87194,92702,89513,96400,102095,97170,96203,102455,106612
India,"Crude, NGL and feedstocks",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Oil products,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50167,52127,53926,55965,60816,68654,72665,76849,81351,87283,94470,92960,96652,99965,103650,106166,113649,122764,128727,133719,138114,145465,153457,154611,161607,179557,189136,199855,207696
India,Natural gas,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6092,6212,7645,7682,8179,8832,9174,10624,10668,10956,11701,11327,11848,12586,12773,13816,14651,16162,16502,17253,18644,24096,26300,26614,26313,28438,30669,31769,32416
India,Nuclear,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Renewables and waste,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,130344,132125,133927,134620,135314,136626,137909,139304,140701,142604,144455,146919,149349,151824,154238,152693,147017,153314,159688,166060,172562,179254,174986,170435,165738,161073,159655,157809,156561
India,Electricity,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18209,19951,21277,22884,24898,26625,27083,28741,30174,30985,31699,32209,34347,36529,38747,41433,45934,49838,52824,56658,61940,66607,70812,74180,82808,87550,94526,99210,103295
India,Heat,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Total,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,243053,250743,256593,258850,268983,277229,283102,295042,297967,306730,315472,316461,328501,335875,348393,358130,368750,395029,420841,448311,478455,508124,515068,522239,538561,553789,570189,591098,606580
Indonesia,"Coal, peat and oil shale",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1525,1635,1759,1846,1977,2137,1986,2077,2282,3428,4556,4676,4883,8577,6961,8273,11201,15299,9435,10396,17184,18109,13408,4637,6509,8251,9488,11146,14716
Indonesia,"Crude, NGL and feedstocks",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2155,2718,2598,2937,2326,1360,3440,2880,1575,1685,2040,2009,1846,1975,1610,1955,2798,2896,2436,2693,3512,624,2635,1002,1070,1090,1296,1814,1881
Indonesia,Oil products,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25089,26240,27844,29892,32932,38014,40884,42768,41639,45386,45924,47648,46213,46488,51700,50063,48164,48693,49654,51412,51501,61314,69443,70086,70372,67576,65482,70991,73785
Indonesia,Natural gas,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6025,5982,6353,6625,7466,7233,7590,8395,7598,10378,11559,12333,12932,12485,13435,13631,15309,11033,12297,15420,15863,16665,17345,17273,17127,17046,13952,14749,16679
Indonesia,Nuclear,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Renewables and waste,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41999,42798,43539,44274,44932,45458,45789,46906,47509,48041,49252,49200,49346,49564,49492,49198,50226,50330,50414,47844,45258,43116,41094,39735,38493,35905,35716,34306,26975
Indonesia,Electricity,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2432,2707,3006,3350,3841,4278,4895,5543,5611,6134,6807,7267,7488,7777,8607,9261,9752,10457,11076,11698,12665,13585,14961,16126,17077,17442,18573,19186,22020
Indonesia,Heat,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,Total,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79225,82080,85100,88923,93475,98480,104585,108568,106215,115052,120137,123134,122709,126864,131804,132381,137451,138708,135311,139464,145983,153412,158885,148858,150648,147309,144508,152192,156056
Morocco,"Coal, peat and oil shale",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,347,479,366,307,319,171,516,426,335,441,529,614,601,343,24,24,24,24,40,15,21,20,10,14,18,18,18,18,20
Morocco,"Crude, NGL and feedstocks",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
